amount,location,merchant_type,device_type,time_of_transaction,is_fraud
16.77833168865655,Phoenix,Online,Tablet,13,0.0
41.08994957198456,Los Angeles,Electronics,Mobile,20,0.0
29.831025349053007,New York,Online,Tablet,22,0.0
69.50624916955958,New York,Grocery,Mobile,18,0.0
61.39520714397294,Phoenix,Electronics,Mobile,6,0.0
34.93164259307633,Houston,Online,Desktop,12,0.0
69.16771639684085,Chicago,Grocery,Mobile,17,0.0
3445.4802262382927,International_A,Crypto,Unknown,3,1.0
63.637829792526226,Phoenix,Retail,Desktop,7,0.0
72.55560501267797,New York,Restaurant,Mobile,8,0.0
55.17322295710776,Houston,Online,Mobile,19,0.0
67.75007934828119,Phoenix,Restaurant,Mobile,22,0.0
33.43607454069531,Los Angeles,Online,Mobile,15,0.0
82.49356916939121,Los Angeles,Electronics,Mobile,18,0.0
2.7413512891632337,New York,Restaurant,Mobile,12,0.0
38.750664482114644,Phoenix,Grocery,Mobile,10,0.0
27.24628659150367,Chicago,Grocery,Mobile,18,0.0
29.148446106588473,New York,Restaurant,Desktop,13,0.0
55.67502047323002,Houston,Grocery,Mobile,14,0.0
50.68304834976049,Los Angeles,Grocery,Mobile,22,0.0
28.180671395696034,Chicago,Grocery,Mobile,17,0.0
58.600832943821395,New York,Restaurant,Desktop,18,0.0
40.73164614375075,Phoenix,Retail,Desktop,22,0.0
45.99294844411672,Chicago,Online,Mobile,13,0.0
10.490668672922574,New York,Retail,Mobile,14,0.0
18.460070356180054,Chicago,Grocery,Tablet,20,0.0
32.989590915814,Phoenix,Restaurant,Mobile,10,0.0
54.44267543267426,New York,Grocery,Mobile,20,0.0
34.45257030308187,Los Angeles,Restaurant,Mobile,6,0.0
93.92446284305598,Chicago,Electronics,Desktop,6,0.0
56.75915056464237,Phoenix,Retail,Tablet,19,0.0
43.42763048502031,Houston,Grocery,Mobile,15,0.0
51.99773908818426,New York,Restaurant,Mobile,8,0.0
3230.9589613244475,International_B,Crypto,Desktop,0,1.0
25.776561414384375,Houston,Restaurant,Mobile,10,0.0
26.439182652472386,Chicago,Restaurant,Desktop,10,0.0
64.18007515177024,Los Angeles,Restaurant,Mobile,16,0.0
47.059491531383,New York,Grocery,Mobile,10,0.0
35.36736522182944,Los Angeles,Restaurant,Mobile,9,0.0
58.17214615403535,New York,Online,Mobile,14,0.0
47.70920309494764,Chicago,Restaurant,Mobile,12,0.0
53.94584531262413,Chicago,Grocery,Mobile,19,0.0
4451.119645210003,International_A,Crypto,Desktop,4,1.0
55.155050802855015,Los Angeles,Online,Mobile,17,0.0
18.867416529521925,New York,Retail,Mobile,14,0.0
9.21535644479799,Chicago,Restaurant,Mobile,13,0.0
29.45192896947978,New York,Retail,Desktop,11,0.0
38.21270486111577,Chicago,Grocery,Desktop,21,0.0
2729.2030799367844,International_B,Luxury,Desktop,2,1.0
65.6364574355462,Houston,Electronics,Mobile,14,0.0
54.540689577297776,New York,Electronics,Mobile,10,0.0
60.10940318333254,Chicago,Online,Mobile,8,0.0
60.42559810027629,Houston,Online,Mobile,18,0.0
11.008765644912657,Los Angeles,Electronics,Mobile,20,0.0
98.79504812678546,Los Angeles,Online,Mobile,22,0.0
73.61281824904289,Phoenix,Online,Mobile,18,0.0
66.5019652933527,Phoenix,Restaurant,Desktop,15,0.0
56.44164621533971,Chicago,Electronics,Tablet,21,0.0
58.19525591918995,Houston,Electronics,Mobile,8,0.0
75.82547678031759,Los Angeles,Grocery,Mobile,18,0.0
38.7255089439205,New York,Online,Tablet,8,0.0
2.2614025960865476,Houston,Electronics,Mobile,11,0.0
45.259760599747445,Los Angeles,Grocery,Mobile,11,0.0
89.74551998461615,Houston,Retail,Mobile,17,0.0
25.04433636070301,New York,Grocery,Desktop,14,0.0
19.377849948885558,Phoenix,Online,Mobile,8,0.0
60.77511984892738,New York,Retail,Mobile,9,0.0
83.90102080861506,Chicago,Retail,Tablet,16,0.0
32.464524375763105,Houston,Grocery,Mobile,14,0.0
21.282756976411214,New York,Electronics,Mobile,20,0.0
56.52266044484236,Chicago,Electronics,Mobile,21,0.0
34.89234135293355,Phoenix,Restaurant,Mobile,19,0.0
25.994071858884475,Houston,Online,Mobile,16,0.0
43.79466486813088,Chicago,Electronics,Mobile,7,0.0
61.53113926111533,Phoenix,Retail,Mobile,10,0.0
59.52715538712438,Los Angeles,Online,Mobile,13,0.0
59.13506438307568,Houston,Electronics,Desktop,20,0.0
37.9872262016239,New York,Grocery,Mobile,9,0.0
53.931095530231495,New York,Retail,Mobile,8,0.0
53.52379645005385,Houston,Grocery,Mobile,7,0.0
13.978845316945218,Houston,Restaurant,Desktop,20,0.0
30.122746503302935,Houston,Online,Mobile,16,0.0
26.273271457802913,Chicago,Restaurant,Desktop,12,0.0
63.29854324603482,Houston,Restaurant,Desktop,19,0.0
44.194509116226975,Los Angeles,Restaurant,Tablet,18,0.0
39.52537394457156,Chicago,Grocery,Desktop,8,0.0
13.937206474881101,Chicago,Online,Desktop,16,0.0
32.832844396375734,Los Angeles,Electronics,Mobile,8,0.0
24.782320913299095,Los Angeles,Online,Mobile,18,0.0
64.85364836719445,New York,Electronics,Desktop,9,0.0
34.062094890590465,Chicago,Electronics,Mobile,17,0.0
107.36806111333536,Los Angeles,Restaurant,Desktop,11,0.0
83.30948888925153,Houston,Electronics,Desktop,19,0.0
45.646375935455595,Chicago,Electronics,Desktop,10,0.0
1.0,Houston,Retail,Mobile,9,0.0
40.670092415436045,Los Angeles,Retail,Mobile,12,0.0
58.438415084705696,Houston,Electronics,Desktop,9,0.0
50.425431534721234,Chicago,Restaurant,Desktop,19,0.0
3312.3673550747385,International_A,Crypto,Unknown,1,1.0
38.754249415180546,Chicago,Retail,Desktop,13,0.0
28.582951626311225,New York,Online,Mobile,15,0.0
46.07066833143806,Chicago,Grocery,Mobile,19,0.0
40.909045625131114,Houston,Grocery,Mobile,10,0.0
71.47263499719544,Houston,Restaurant,Mobile,19,0.0
50.688820234116825,Phoenix,Electronics,Desktop,12,0.0
22.56197714137287,Los Angeles,Retail,Mobile,18,0.0
31.637460331668503,New York,Online,Mobile,14,0.0
98.53432972691044,Los Angeles,Electronics,Mobile,6,0.0
53.728323394880924,New York,Online,Mobile,10,0.0
56.72289926052458,Los Angeles,Grocery,Mobile,6,0.0
23.43627902203139,Los Angeles,Restaurant,Mobile,19,0.0
58.034234441978825,Los Angeles,Retail,Mobile,9,0.0
40.708378437687635,Los Angeles,Online,Mobile,8,0.0
28.582150038777755,Phoenix,Retail,Desktop,12,0.0
30.35411931490641,Phoenix,Online,Mobile,20,0.0
55.774473256500464,Houston,Online,Mobile,21,0.0
18.140125329366615,Los Angeles,Electronics,Mobile,13,0.0
27.902744138749597,Chicago,Online,Desktop,14,0.0
2644.108447477246,International_B,Luxury,Unknown,1,1.0
73.7406061112076,Los Angeles,Online,Desktop,21,0.0
2435.1914286294104,International_A,Luxury,Unknown,3,1.0
64.61528238133049,New York,Restaurant,Mobile,9,0.0
25.34953370462982,Phoenix,Online,Mobile,15,0.0
72.79111072050938,Chicago,Electronics,Tablet,7,0.0
63.904058001679985,New York,Retail,Desktop,7,0.0
68.36633212004625,Phoenix,Electronics,Mobile,18,0.0
66.79327728862378,Los Angeles,Retail,Tablet,22,0.0
63.15526352300748,Los Angeles,Retail,Mobile,10,0.0
98.91503959233653,Los Angeles,Online,Mobile,16,0.0
3582.587169034931,International_A,Luxury,Unknown,0,1.0
83.39809008702812,New York,Restaurant,Mobile,16,0.0
38.012499540924544,Houston,Online,Tablet,21,0.0
38.26937460872129,New York,Electronics,Mobile,14,0.0
58.800289001066645,Los Angeles,Grocery,Mobile,21,0.0
23.47055743377834,Phoenix,Electronics,Mobile,21,0.0
47.35726822196906,New York,Restaurant,Desktop,8,0.0
50.03238062713882,Chicago,Electronics,Desktop,6,0.0
45.63908209215252,New York,Grocery,Mobile,17,0.0
69.95264153840489,Houston,Restaurant,Mobile,9,0.0
50.36867866130786,Chicago,Online,Mobile,10,0.0
81.59144291461425,New York,Electronics,Mobile,6,0.0
61.64195406937232,New York,Retail,Mobile,7,0.0
67.38309184993793,New York,Restaurant,Desktop,8,0.0
51.114498245773895,Chicago,Restaurant,Mobile,12,0.0
27.856863663950968,Houston,Grocery,Tablet,9,0.0
32.03170657303284,Chicago,Grocery,Mobile,13,0.0
2889.2866017132355,International_A,Crypto,Unknown,0,1.0
16.21633924065477,Chicago,Grocery,Mobile,18,0.0
18.111446824112658,Phoenix,Retail,Tablet,7,0.0
30.405575505663865,Phoenix,Grocery,Mobile,11,0.0
40.78722458080425,Phoenix,Retail,Mobile,10,0.0
3538.2671973799766,International_B,Luxury,Desktop,4,1.0
4604.865857043162,International_B,Luxury,Unknown,3,1.0
30.20084414895972,New York,Retail,Mobile,20,0.0
59.93747181015194,Phoenix,Electronics,Desktop,20,0.0
2511.2364017297346,International_A,Crypto,Unknown,3,1.0
73.39179984855548,Chicago,Electronics,Mobile,21,0.0
1.0,Phoenix,Online,Mobile,14,0.0
3173.899681537453,International_B,Crypto,Unknown,2,1.0
23.85260435538072,Chicago,Online,Mobile,21,0.0
30.98178540625536,Los Angeles,Grocery,Desktop,20,0.0
58.25862908551249,Phoenix,Online,Mobile,11,0.0
65.17938440986535,Los Angeles,Retail,Mobile,19,0.0
56.247564209331436,Houston,Grocery,Mobile,14,0.0
50.06092040306829,New York,Grocery,Mobile,12,0.0
63.046606763533596,Houston,Electronics,Desktop,20,0.0
42.13894485877198,Houston,Electronics,Desktop,18,0.0
40.06135949764044,Chicago,Restaurant,Desktop,14,0.0
62.5669101852856,Chicago,Online,Mobile,6,0.0
61.13106249067516,New York,Retail,Mobile,12,0.0
3208.6152781881465,International_A,Luxury,Unknown,3,1.0
55.02947217881024,Chicago,Retail,Mobile,14,0.0
4158.545010589612,International_B,Luxury,Desktop,1,1.0
59.155457323037716,Chicago,Restaurant,Mobile,21,0.0
49.28348842587074,New York,Restaurant,Mobile,15,0.0
75.79505508165491,Houston,Online,Mobile,9,0.0
33.68379430069123,Houston,Grocery,Mobile,12,0.0
42.30114223179838,Los Angeles,Electronics,Desktop,11,0.0
68.08035109522629,Phoenix,Restaurant,Tablet,10,0.0
53.71377160837478,Houston,Grocery,Mobile,14,0.0
26.92615437320283,Houston,Grocery,Desktop,21,0.0
54.87601427542398,Chicago,Electronics,Mobile,6,0.0
40.4165152430942,Los Angeles,Restaurant,Mobile,8,0.0
42.417445180250255,Los Angeles,Online,Mobile,14,0.0
30.715998571535106,Phoenix,Grocery,Desktop,14,0.0
98.25230843225832,Los Angeles,Grocery,Mobile,9,0.0
42.55586447857894,Los Angeles,Electronics,Mobile,15,0.0
54.64507394322007,Houston,Retail,Mobile,22,0.0
30.889191187991486,New York,Grocery,Mobile,8,0.0
87.11006629588526,Houston,Restaurant,Mobile,7,0.0
51.50867277803186,Houston,Restaurant,Mobile,14,0.0
31.535335077781916,Phoenix,Electronics,Desktop,20,0.0
20.84897001070139,Los Angeles,Online,Mobile,21,0.0
80.64735449356232,Phoenix,Online,Mobile,16,0.0
71.50686803913796,Phoenix,Online,Mobile,13,0.0
79.81452273699904,Houston,Restaurant,Mobile,6,0.0
67.2287305126561,Houston,Online,Desktop,8,0.0
74.35918304611117,Houston,Grocery,Desktop,19,0.0
59.4647524914709,New York,Grocery,Mobile,12,0.0
73.78940977849281,Los Angeles,Electronics,Mobile,7,0.0
55.2512265800385,Chicago,Retail,Desktop,9,0.0
67.52338334382466,Houston,Online,Mobile,16,0.0
60.43883131233795,Houston,Restaurant,Mobile,6,0.0
56.15353306802228,Chicago,Retail,Desktop,19,0.0
22.891049937754214,New York,Online,Mobile,22,0.0
33.22828403105538,New York,Grocery,Desktop,9,0.0
13.377102433232999,Chicago,Electronics,Tablet,11,0.0
76.03482578797596,Phoenix,Grocery,Desktop,8,0.0
44.11088484823932,Chicago,Electronics,Mobile,6,0.0
37.34489940229922,Chicago,Grocery,Mobile,22,0.0
26.220731609300763,Chicago,Restaurant,Mobile,16,0.0
39.80386613618235,Houston,Electronics,Mobile,19,0.0
55.40114716782844,Los Angeles,Electronics,Mobile,15,0.0
38.31089416299123,Chicago,Retail,Mobile,14,0.0
47.34732507234853,Chicago,Grocery,Mobile,16,0.0
80.4201245431876,Chicago,Grocery,Mobile,12,0.0
39.39484763255118,New York,Retail,Mobile,10,0.0
79.92088622978366,Los Angeles,Online,Desktop,22,0.0
66.86210664646481,Los Angeles,Online,Desktop,6,0.0
37.646962091313,Chicago,Retail,Mobile,6,0.0
59.20543249964608,Los Angeles,Retail,Desktop,21,0.0
47.97438562596934,New York,Restaurant,Mobile,14,0.0
68.38457869150407,Phoenix,Online,Tablet,10,0.0
51.35677027833875,New York,Restaurant,Mobile,10,0.0
64.76933159990821,Phoenix,Grocery,Mobile,19,0.0
79.04935068941491,Los Angeles,Electronics,Mobile,12,0.0
44.746809593676645,New York,Online,Mobile,19,0.0
91.79077443389546,Phoenix,Retail,Tablet,20,0.0
1.0,Phoenix,Online,Mobile,7,0.0
39.23904483019723,Chicago,Online,Mobile,6,0.0
3252.9332349740284,International_B,Luxury,Desktop,1,1.0
67.80495001673017,Phoenix,Restaurant,Mobile,16,0.0
69.5684422405607,Los Angeles,Retail,Mobile,20,0.0
62.315422995422836,Chicago,Retail,Mobile,14,0.0
49.34610503811814,Chicago,Restaurant,Mobile,8,0.0
32.65739568578199,Phoenix,Online,Mobile,8,0.0
24.82990178649331,Los Angeles,Restaurant,Mobile,9,0.0
69.84084699073045,Phoenix,Restaurant,Mobile,14,0.0
59.33090622900254,Phoenix,Retail,Mobile,10,0.0
60.73019687140807,Chicago,Online,Mobile,17,0.0
9.497148266847859,Los Angeles,Online,Mobile,18,0.0
36.27441728489831,Phoenix,Restaurant,Tablet,6,0.0
40.161951049875896,New York,Grocery,Mobile,11,0.0
48.995907659165105,Phoenix,Online,Desktop,21,0.0
32.76593859487484,Houston,Electronics,Mobile,15,0.0
26.06422707147377,Houston,Grocery,Mobile,6,0.0
61.41014416709032,Houston,Restaurant,Mobile,19,0.0
39.67140712224857,New York,Retail,Mobile,12,0.0
31.987585307042625,New York,Electronics,Mobile,11,0.0
44.73103567835502,Phoenix,Restaurant,Tablet,15,0.0
33.91368480680015,Phoenix,Online,Desktop,8,0.0
81.23022393453705,New York,Restaurant,Mobile,18,0.0
4045.239661809517,International_A,Luxury,Desktop,4,1.0
31.210735160280347,Houston,Grocery,Mobile,22,0.0
43.81767071594997,Los Angeles,Restaurant,Desktop,22,0.0
1799.3890363422533,International_B,Crypto,Desktop,2,1.0
57.347310136323564,Chicago,Electronics,Mobile,20,0.0
41.80626814741005,New York,Retail,Mobile,20,0.0
41.02914326944277,Houston,Restaurant,Mobile,8,0.0
75.18466479573598,New York,Restaurant,Mobile,13,0.0
10.414003792484245,Chicago,Retail,Mobile,20,0.0
31.84872675916804,Chicago,Online,Mobile,6,0.0
56.13962145372476,Houston,Electronics,Mobile,17,0.0
71.71791131663156,New York,Retail,Mobile,18,0.0
48.09408935226096,Los Angeles,Retail,Desktop,10,0.0
47.446906369636196,New York,Retail,Desktop,10,0.0
43.69826537611783,Houston,Restaurant,Tablet,19,0.0
25.25146723554855,Houston,Restaurant,Mobile,22,0.0
37.170261819113804,New York,Retail,Desktop,18,0.0
62.436199244343925,New York,Online,Mobile,20,0.0
48.01648272441234,Houston,Grocery,Mobile,10,0.0
95.977962472385,Los Angeles,Electronics,Mobile,11,0.0
69.26752258488644,Chicago,Restaurant,Mobile,20,0.0
27.53011933520804,Phoenix,Online,Mobile,10,0.0
25.08565247107231,Houston,Grocery,Desktop,13,0.0
3455.225604701735,International_B,Luxury,Unknown,1,1.0
66.35532598400574,Los Angeles,Online,Mobile,11,0.0
65.65259652633037,Houston,Electronics,Mobile,6,0.0
21.346574205206945,Houston,Grocery,Mobile,10,0.0
58.64433381518508,Houston,Online,Desktop,13,0.0
56.771057525718284,Los Angeles,Electronics,Mobile,16,0.0
26.362517491583976,Phoenix,Retail,Mobile,14,0.0
65.83325387925872,Los Angeles,Retail,Mobile,7,0.0
49.723245078115255,Chicago,Electronics,Mobile,9,0.0
56.10486253062706,Houston,Retail,Mobile,7,0.0
29.917184664958643,Phoenix,Electronics,Tablet,15,0.0
45.02942763851101,Chicago,Grocery,Tablet,14,0.0
53.133874564930494,Houston,Restaurant,Mobile,8,0.0
65.95989099224472,Chicago,Online,Mobile,6,0.0
70.61999044991902,New York,Restaurant,Mobile,14,0.0
30.16606673119379,New York,Grocery,Mobile,18,0.0
24.8972925605321,Chicago,Online,Mobile,18,0.0
43.3236102048798,Phoenix,Restaurant,Mobile,13,0.0
42.54333695816466,Los Angeles,Restaurant,Tablet,10,0.0
48.79192541606184,Chicago,Online,Mobile,6,0.0
23.157445030297698,Houston,Grocery,Mobile,8,0.0
19.48949658150522,Houston,Electronics,Tablet,19,0.0
56.760469622034165,Los Angeles,Electronics,Desktop,19,0.0
54.9300955686401,Chicago,Online,Mobile,11,0.0
54.087780632059534,Phoenix,Online,Desktop,21,0.0
37.46065884424465,Houston,Retail,Mobile,9,0.0
21.998585536339817,Houston,Online,Mobile,15,0.0
88.70308080120458,Los Angeles,Online,Mobile,13,0.0
10.958244009549965,New York,Restaurant,Mobile,7,0.0
1760.0371793250092,International_B,Crypto,Unknown,2,1.0
30.746979761620473,Chicago,Grocery,Tablet,18,0.0
19.64252506638381,New York,Electronics,Desktop,20,0.0
67.70462965977981,Los Angeles,Online,Mobile,10,0.0
40.99621470297177,Phoenix,Restaurant,Mobile,21,0.0
52.781207973068355,Los Angeles,Restaurant,Mobile,16,0.0
23.03629155788574,Houston,Grocery,Tablet,21,0.0
57.04110793028593,Phoenix,Grocery,Mobile,8,0.0
46.23477329827387,Chicago,Restaurant,Desktop,6,0.0
74.71564383644308,Chicago,Online,Tablet,14,0.0
50.537716779890616,Chicago,Restaurant,Mobile,13,0.0
83.34448223102274,Los Angeles,Electronics,Mobile,10,0.0
76.29828907168095,New York,Retail,Mobile,10,0.0
70.11849023592833,Chicago,Electronics,Desktop,15,0.0
31.291225959108093,Phoenix,Retail,Mobile,11,0.0
54.873744229838245,New York,Grocery,Mobile,9,0.0
79.05233490972358,Phoenix,Restaurant,Mobile,22,0.0
63.97377627034087,Chicago,Restaurant,Mobile,15,0.0
64.21919936406982,Chicago,Grocery,Mobile,13,0.0
60.44501272035557,Los Angeles,Online,Tablet,17,0.0
36.4721539588146,Phoenix,Electronics,Tablet,21,0.0
36.88624561077113,New York,Grocery,Mobile,8,0.0
24.134540842576726,Los Angeles,Restaurant,Mobile,19,0.0
22.01387650396117,Houston,Grocery,Mobile,20,0.0
66.75528443093178,New York,Electronics,Mobile,17,0.0
56.41571451865368,New York,Electronics,Mobile,16,0.0
66.00819050455365,Chicago,Online,Mobile,18,0.0
37.84707309253055,Phoenix,Electronics,Tablet,21,0.0
50.88717595031214,New York,Grocery,Desktop,16,0.0
67.74159552892574,New York,Electronics,Mobile,16,0.0
33.52129026056001,New York,Electronics,Mobile,22,0.0
24.719876641052725,New York,Retail,Desktop,20,0.0
2958.8770153637997,International_B,Luxury,Desktop,0,1.0
53.988479719735345,Houston,Retail,Mobile,14,0.0
53.00787572952415,Houston,Electronics,Mobile,14,0.0
28.40315104437026,New York,Online,Tablet,18,0.0
11.012564893551534,Chicago,Electronics,Mobile,14,0.0
32.791732694320956,Houston,Grocery,Desktop,20,0.0
42.162464692262674,Los Angeles,Electronics,Mobile,10,0.0
65.95687559791533,Chicago,Grocery,Tablet,9,0.0
48.77992056289233,New York,Online,Mobile,10,0.0
61.215690527364686,Phoenix,Online,Mobile,7,0.0
45.731142581395844,New York,Online,Mobile,12,0.0
50.904454179999654,Los Angeles,Retail,Desktop,16,0.0
42.97171528572535,Houston,Grocery,Mobile,16,0.0
21.52634726232154,Houston,Retail,Mobile,7,0.0
70.01164636085957,Los Angeles,Online,Mobile,12,0.0
60.20314937830367,New York,Retail,Mobile,14,0.0
8.259459627958627,Houston,Online,Mobile,18,0.0
1.0,New York,Restaurant,Mobile,19,0.0
50.811833824077645,New York,Retail,Desktop,16,0.0
58.566141944152974,Los Angeles,Restaurant,Mobile,6,0.0
54.15605014706627,Los Angeles,Retail,Mobile,6,0.0
69.55631099372401,Los Angeles,Grocery,Mobile,8,0.0
59.677533023760795,Chicago,Grocery,Mobile,19,0.0
46.797344088667195,Houston,Retail,Mobile,18,0.0
54.241867061483504,New York,Online,Desktop,15,0.0
58.009627730126574,Chicago,Restaurant,Desktop,13,0.0
53.55500212536063,New York,Online,Tablet,18,0.0
25.21894594946715,Los Angeles,Electronics,Mobile,9,0.0
43.80700572023878,Phoenix,Grocery,Desktop,9,0.0
41.72768668740714,Phoenix,Restaurant,Tablet,12,0.0
77.11275717609902,Houston,Retail,Mobile,21,0.0
38.88906441026267,Phoenix,Electronics,Mobile,7,0.0
86.41087815883631,Houston,Retail,Mobile,15,0.0
30.189273497386232,Chicago,Retail,Mobile,21,0.0
69.00031657339291,Phoenix,Online,Mobile,6,0.0
79.45341351501963,Chicago,Retail,Mobile,15,0.0
87.15404687075466,Phoenix,Electronics,Mobile,9,0.0
74.6174902630947,Phoenix,Electronics,Mobile,6,0.0
39.54279945693463,Chicago,Retail,Mobile,7,0.0
28.64934171491454,Phoenix,Retail,Mobile,7,0.0
49.92794921818863,Los Angeles,Electronics,Mobile,12,0.0
50.600629583281645,Houston,Retail,Mobile,8,0.0
4497.759941601532,International_B,Luxury,Unknown,2,1.0
41.41511159402676,New York,Grocery,Tablet,12,0.0
63.71179492596833,Houston,Restaurant,Mobile,22,0.0
63.79415610490389,Houston,Restaurant,Desktop,14,0.0
47.82479703086285,Phoenix,Retail,Mobile,18,0.0
42.15974720161741,Phoenix,Grocery,Desktop,7,0.0
54.64099874715273,Chicago,Grocery,Mobile,19,0.0
70.6368907893727,Phoenix,Online,Mobile,19,0.0
36.460097230829376,Los Angeles,Grocery,Desktop,21,0.0
15.155566147294493,Houston,Online,Mobile,15,0.0
3554.2791122698163,International_A,Crypto,Unknown,3,1.0
59.50335492990763,Houston,Restaurant,Tablet,19,0.0
44.115149887270846,Phoenix,Retail,Mobile,22,0.0
45.428001693199626,Phoenix,Restaurant,Tablet,10,0.0
37.75125250719124,Phoenix,Restaurant,Desktop,10,0.0
24.465028483593812,Phoenix,Electronics,Mobile,6,0.0
1653.8044359237078,International_B,Luxury,Unknown,3,1.0
29.828906318475838,New York,Restaurant,Mobile,9,0.0
42.15783693735685,Houston,Retail,Mobile,21,0.0
60.39804279057505,Phoenix,Electronics,Mobile,14,0.0
52.06876258616213,New York,Restaurant,Mobile,20,0.0
7.38867040385599,Phoenix,Online,Mobile,20,0.0
39.034254070187984,Los Angeles,Grocery,Desktop,16,0.0
63.60440720953382,New York,Restaurant,Mobile,22,0.0
3517.401473505494,International_A,Luxury,Desktop,3,1.0
65.58698007810665,Houston,Online,Mobile,18,0.0
54.410828540277336,Chicago,Restaurant,Desktop,17,0.0
35.38087448569053,Chicago,Grocery,Mobile,7,0.0
16.750160239286515,Los Angeles,Retail,Desktop,7,0.0
44.99906970802095,Phoenix,Online,Mobile,17,0.0
34.30476183744593,Houston,Restaurant,Mobile,22,0.0
18.715167765778972,Houston,Online,Mobile,6,0.0
60.013314427624195,Chicago,Retail,Tablet,17,0.0
45.175278842873404,Los Angeles,Grocery,Mobile,17,0.0
54.50528234495099,Phoenix,Retail,Mobile,22,0.0
72.11051865915968,Houston,Online,Mobile,15,0.0
54.225673845589455,Chicago,Online,Desktop,9,0.0
30.871272463639826,Phoenix,Electronics,Mobile,8,0.0
51.35036962820218,New York,Retail,Mobile,7,0.0
52.65939348293752,Phoenix,Grocery,Mobile,10,0.0
74.55337984946584,New York,Restaurant,Mobile,12,0.0
56.22500309087072,New York,Grocery,Mobile,19,0.0
105.19320077822155,Los Angeles,Grocery,Mobile,19,0.0
52.44595006064568,Los Angeles,Restaurant,Tablet,20,0.0
78.06739940250381,Phoenix,Electronics,Mobile,18,0.0
1647.154340094521,International_B,Crypto,Unknown,2,1.0
61.87113444561724,Houston,Online,Mobile,13,0.0
26.764323121752724,Chicago,Retail,Mobile,6,0.0
39.646148542615705,Houston,Restaurant,Mobile,12,0.0
83.22940331456036,Houston,Restaurant,Desktop,18,0.0
55.29550621955959,Phoenix,Restaurant,Desktop,17,0.0
32.36250697544564,Phoenix,Electronics,Mobile,10,0.0
1.0,Phoenix,Grocery,Mobile,22,0.0
84.69873151673616,New York,Online,Desktop,10,0.0
54.675718235814955,Phoenix,Electronics,Mobile,18,0.0
90.48619246573705,Chicago,Electronics,Desktop,10,0.0
59.99728247480743,Chicago,Online,Tablet,20,0.0
45.056452349588064,Los Angeles,Electronics,Mobile,19,0.0
18.03751296232505,Los Angeles,Grocery,Mobile,10,0.0
33.73971255479741,Phoenix,Retail,Mobile,7,0.0
70.1426667294632,Houston,Restaurant,Mobile,22,0.0
37.809755956814335,Chicago,Restaurant,Mobile,14,0.0
15.029360535236385,Chicago,Grocery,Mobile,22,0.0
39.47930314664839,Phoenix,Grocery,Mobile,8,0.0
36.18917895367481,New York,Restaurant,Desktop,21,0.0
52.03712590523973,Phoenix,Grocery,Mobile,8,0.0
27.606602107477123,Los Angeles,Online,Desktop,19,0.0
1648.4374217208058,International_A,Luxury,Unknown,0,1.0
58.394112167145316,Houston,Online,Mobile,15,0.0
65.78113374751038,Phoenix,Restaurant,Mobile,22,0.0
44.01985299068265,New York,Restaurant,Mobile,9,0.0
44.25104961199289,Chicago,Grocery,Mobile,15,0.0
50.20705239686761,Los Angeles,Retail,Mobile,19,0.0
53.92481881333441,New York,Retail,Tablet,11,0.0
22.413615439709456,Houston,Online,Mobile,22,0.0
39.50675185866394,New York,Restaurant,Mobile,11,0.0
4862.906493647153,International_B,Crypto,Unknown,2,1.0
44.822911992603366,Los Angeles,Online,Mobile,8,0.0
33.94351112098315,New York,Online,Mobile,11,0.0
29.722080954149245,New York,Electronics,Mobile,9,0.0
3736.4810828235154,International_A,Luxury,Desktop,4,1.0
71.43086304469772,Chicago,Electronics,Mobile,18,0.0
79.94863366359253,New York,Restaurant,Mobile,22,0.0
34.65304874223901,Chicago,Restaurant,Mobile,12,0.0
26.12149987201889,Chicago,Retail,Tablet,17,0.0
73.32741091338505,Los Angeles,Electronics,Desktop,6,0.0
1776.1197929584168,International_A,Crypto,Unknown,3,1.0
44.80399718464975,New York,Electronics,Mobile,13,0.0
40.34512955635935,Los Angeles,Electronics,Tablet,21,0.0
54.02198093429935,New York,Online,Mobile,10,0.0
46.9951402240348,Chicago,Restaurant,Mobile,16,0.0
43.45965364780458,Chicago,Electronics,Mobile,9,0.0
2717.370949198623,International_A,Crypto,Unknown,2,1.0
72.71240294365889,Los Angeles,Restaurant,Mobile,14,0.0
57.028964150831655,New York,Electronics,Tablet,16,0.0
2335.2782742104046,International_B,Crypto,Desktop,1,1.0
66.17838538785439,Los Angeles,Online,Mobile,18,0.0
42.80462708421828,Los Angeles,Restaurant,Mobile,19,0.0
58.738763394927,New York,Electronics,Desktop,9,0.0
51.93991929985437,Phoenix,Grocery,Tablet,10,0.0
72.9689141839351,Phoenix,Retail,Desktop,6,0.0
7.348087476903274,Phoenix,Grocery,Mobile,12,0.0
67.01795924335944,Chicago,Electronics,Mobile,19,0.0
45.059485985080066,Houston,Retail,Desktop,9,0.0
31.55179631002995,Phoenix,Retail,Mobile,11,0.0
31.46139056843834,Houston,Electronics,Mobile,10,0.0
45.28577510286663,Houston,Online,Tablet,7,0.0
14.618481902217638,Chicago,Online,Desktop,18,0.0
42.13322375345279,Chicago,Restaurant,Mobile,15,0.0
30.09703036293241,New York,Restaurant,Mobile,9,0.0
86.01022363021707,New York,Retail,Desktop,22,0.0
18.73931386857493,Phoenix,Restaurant,Mobile,17,0.0
